Datei_ID,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
479,290.0,-58.0,15.0,3.012125,2.98475,3.0423750000000003,3.1317500000000003,3.44,2.6645,2.87275,3.1477500000000003
480,290.0,-116.0,15.0,3.04125,3.204875,3.071375,3.11375,3.394875,3.086125,2.594875,3.14975
481,290.0,-174.0,15.0,3.051125,3.341875,3.0845,3.118375,3.380125,3.331875,2.20825,3.1635
482,290.0,-232.0,15.0,3.05925,3.430625,3.095875,3.1075,3.40375,3.472125,1.7725,3.1665
483,290.0,-290.0,15.0,3.059125,3.52425,3.111625,3.124625,3.442375,3.59425,1.512125,3.2035
484,-290.0,290.0,17.0,3.1404,3.694075,1.100325,3.174975,3.246475,3.381575,3.199025,3.149275
485,-290.0,232.0,17.0,3.0591500000000003,3.542825,1.44465,3.091375,3.25815,3.284675,3.1738250000000003,3.140875
486,-290.0,174.0,17.0,3.032225,3.321875,1.72995,3.0738,3.262875,3.180875,3.150325,3.1446
487,-290.0,116.0,17.0,3.0469500000000003,2.9682250000000003,2.0682750000000003,3.044975,3.2584,3.0449,3.123275,3.1488
488,-290.0,58.0,17.0,3.127125,2.36545,2.53925,3.030875,3.2521750000000003,2.8878500000000003,3.09765,3.1572
489,-290.0,0.0,17.0,3.14215,0.59935,3.1090750000000003,3.0677,3.2567500000000003,2.725625,3.050825,3.1566
490,-290.0,-58.0,17.0,2.687625,2.302125,2.84125,3.0660000000000003,3.325425,2.9054,3.053075,3.157025
491,-290.0,-116.0,17.0,2.27955,2.80685,2.688125,3.03065,3.349825,3.03795,3.056175,3.1590000000000003
492,-290.0,-174.0,17.0,1.8217,3.1744250000000003,2.6588,3.01745,3.382,3.161275,3.067275,3.178025
493,-290.0,-232.0,17.0,1.165775,3.4623000000000004,2.6817,3.015275,3.40095,3.271375,3.0751,3.199475
494,-290.0,-290.0,17.0,0.44185,3.66455,2.800825,3.028075,3.429625,3.3715,3.084925,3.2144500000000003
495,-232.0,290.0,17.0,3.2115,3.57375,2.08025,2.995625,3.19245,3.386525,3.185925,3.1156
496,-232.0,232.0,17.0,3.1211,3.319075,1.91845,2.8685750000000003,3.165275,3.2333,3.155025,3.097875
497,-232.0,174.0,17.0,3.074225,2.983825,2.0652,2.827125,3.16115,3.06225,3.12805,3.090625
498,-232.0,116.0,17.0,3.09055,2.59415,2.299175,2.826,3.18765,2.9167,3.1065750000000003,3.103
499,-232.0,58.0,17.0,3.1261,1.955575,2.5601000000000003,2.8376,3.194825,2.706675,3.0731,3.106175
500,-232.0,0.0,17.0,3.1162,0.9336,2.9524,2.885275,3.23715,2.573925,3.02965,3.1034
501,-232.0,-58.0,17.0,2.746175,1.9941,2.8129500000000003,2.899575,3.30175,2.7578,3.016925,3.10025
502,-232.0,-116.0,17.0,2.393425,2.55045,2.71655,2.8808,3.3384,2.924,3.015375,3.098725
503,-232.0,-174.0,17.0,2.0872,2.946575,2.69835,2.877075,3.367575,3.093325,3.018475,3.1123000000000003
504,-232.0,-232.0,17.0,1.7486,3.272825,2.737975,2.889975,3.393275,3.230525,3.020175,3.1234
505,-232.0,-290.0,17.0,1.6752,3.585175,2.8694,2.958825,3.4215250000000004,3.37525,3.046325,3.1501
506,-174.0,290.0,17.0,3.140575,3.496875,2.48115,2.8175000000000003,3.176775,3.391675,3.172875,3.087575
507,-174.0,232.0,17.0,3.075275,3.22275,2.26705,2.66765,3.127375,3.216475,3.142825,3.0568500000000003
508,-174.0,174.0,17.0,3.0479,2.871525,2.415175,2.6037,3.1452,3.0421500000000004,3.1219,3.056825
509,-174.0,116.0,17.0,3.039275,2.4386,2.53565,2.564925,3.15695,2.8266,3.095025,3.0440500000000004
510,-174.0,58.0,17.0,3.069875,1.782125,2.7307,2.5871,3.19525,2.60125,3.0644,3.0533
511,-174.0,0.0,17.0,3.0466,1.188125,2.93635,2.643225,3.236875,2.466375,3.0206500000000003,3.041525
512,-174.0,-58.0,17.0,2.81225,1.9333,2.86335,2.6791,3.294775,2.64125,2.993475,3.0344
513,-174.0,-116.0,17.0,2.607525,2.482825,2.806825,2.69825,3.33995,2.890975,2.997375,3.048025
514,-174.0,-174.0,17.0,2.379875,2.88295,2.792275,2.706,3.36125,3.0667,2.98295,3.0463
515,-174.0,-232.0,17.0,2.12035,3.2316000000000003,2.824025,2.77285,3.38915,3.244425,2.9985,3.08025
516,-174.0,-290.0,17.0,2.0946,3.524175,2.91235,2.8645,3.413425,3.3918,3.0324,3.111775
517,-116.0,290.0,17.0,3.126525,3.476625,2.7577,2.6456,3.225,3.42385,3.1665,3.0643
518,-116.0,232.0,17.0,3.0627,3.17875,2.584325,2.430025,3.154525,3.23085,3.13635,3.021875
519,-116.0,174.0,17.0,3.043225,2.814575,2.65375,2.3293,3.1608,3.02705,3.11495,3.0071
520,-116.0,116.0,17.0,3.0396,2.431575,2.736,2.28575,3.190325,2.8178,3.10395,2.9985
521,-116.0,58.0,17.0,3.059025,1.973525,2.868825,2.31865,3.21995,2.5887,3.077225,3.001075
522,-116.0,0.0,17.0,3.045675,1.54875,2.9582,2.3904,3.260275,2.4387,3.0349,2.991025
523,-116.0,-58.0,17.0,2.909875,2.01145,2.902275,2.4771750000000003,3.311675,2.630625,3.006875,2.988275
524,-116.0,-116.0,17.0,2.751225,2.519925,2.853325,2.4792,3.336125,2.8671,2.987625,2.97565
525,-116.0,-174.0,17.0,2.6176,2.8689750000000003,2.844025,2.5046500000000003,3.355475,3.0637,2.9848000000000003,2.996325
526,-116.0,-232.0,17.0,2.5103500000000003,3.20725,2.868575,2.582625,3.3752,3.25185,2.9945,3.037275
527,-116.0,-290.0,17.0,2.534,3.4975,2.9356,2.72715,3.398475,3.4232,3.038875,3.07955
528,-58.0,290.0,17.0,3.096775,3.503075,2.9698,2.3643,3.313,3.477675,3.13885,2.993425
529,-58.0,232.0,17.0,3.0604,3.2471,2.914025,2.050625,3.2598,3.296675,3.1353,2.9604
530,-58.0,174.0,17.0,3.05565,2.93665,2.908525,1.957875,3.247875,3.0842,3.111325,2.937925
531,-58.0,116.0,17.0,3.0570250000000003,2.591825,2.9305,1.951125,3.257975,2.855675,3.102675,2.927275
532,-58.0,58.0,17.0,3.07155,2.2227,2.972525,2.068275,3.27035,2.5872,3.084,2.932475
533,-58.0,0.0,17.0,3.06605,1.9746,2.987725,2.121725,3.298875,2.4786,3.0622,2.92115
534,-58.0,-58.0,17.0,2.9879,2.2605,2.9348,2.1786250000000003,3.31895,2.6477250000000003,3.035275,2.9014
535,-58.0,-116.0,17.0,2.918475,2.6306000000000003,2.89625,2.24635,3.335825,2.895225,3.024275,2.9167750000000003
536,-58.0,-174.0,17.0,2.8592,2.9763,2.8873,2.2683750000000003,3.341625,3.098275,3.023425,2.9146
537,-58.0,-232.0,17.0,2.81405,3.268275,2.907175,2.359175,3.346925,3.2887250000000003,3.03715,2.9579
538,-58.0,-290.0,17.0,2.87,3.53635,2.95445,2.5864000000000003,3.3755,3.488925,3.0975,3.0312
539,0.0,290.0,17.0,3.10195,3.541325,3.22545,0.906475,3.355675,3.501525,3.10655,2.9335750000000003
540,0.0,232.0,17.0,3.085775,3.308525,3.1425750000000003,1.4128,3.289175,3.292,3.0907000000000004,2.881225
541,0.0,174.0,17.0,3.086225,3.058175,3.0918,1.497225,3.274175,3.0669250000000003,3.083575,2.8423000000000003
542,0.0,116.0,17.0,3.096025,2.80175,3.0546,1.625375,3.2757,2.83995,3.084175,2.84155
543,0.0,58.0,17.0,3.104625,2.4713,3.02415,1.775525,3.293375,2.572875,3.085,2.8350500000000003
544,0.0,0.0,17.0,3.110625,2.3391,3.000825,1.9308,3.311175,2.405975,3.077625,2.78675
545,0.0,-58.0,17.0,3.095275,2.56645,2.968775,2.015625,3.303225,2.64315,3.063925,2.751225
546,0.0,-116.0,17.0,3.08425,2.8638,2.9520000000000004,2.050125,3.295575,2.912925,3.068,2.712525
547,0.0,-174.0,17.0,3.07975,3.12865,2.9375,2.110825,3.295475,3.124675,3.0866,2.691125
548,0.0,-232.0,17.0,3.11155,3.36195,2.936175,2.1927,3.297325,3.310875,3.117675,2.649275
549,0.0,-290.0,17.0,3.204925,3.584625,2.957875,2.419175,3.324175,3.5078,3.1873,2.475125
550,58.0,290.0,17.0,3.127625,3.501275,3.1700000000000004,2.514375,2.8551,3.4393,3.1206,2.993525
551,58.0,232.0,17.0,3.123475,3.277725,3.095875,2.253175,2.853025,3.196075,3.080025,2.951125
552,58.0,174.0,17.0,3.1264000000000003,3.0377750000000003,3.052925,2.139225,2.980025,2.931925,3.06395,2.92715
553,58.0,116.0,17.0,3.13325,2.8021,3.029725,2.139925,3.0972500000000003,2.6557,3.06665,2.924525
554,58.0,58.0,17.0,3.119,2.499025,3.007225,2.1580000000000004,3.20485,2.2719,3.078,2.9173
555,58.0,0.0,17.0,3.105425,2.385625,2.99485,2.237725,3.2819,2.0833250000000003,3.073725,2.908
556,58.0,-58.0,17.0,3.085725,2.592,2.99785,2.285725,3.24545,2.398275,2.9983,2.881225
557,58.0,-116.0,17.0,3.0951,2.88355,2.989475,2.260275,3.235075,2.731125,2.918625,2.834175
558,58.0,-174.0,17.0,3.10215,3.130225,2.994,2.3304500000000004,3.2332,3.016975,2.888975,2.8700750000000004
559,58.0,-232.0,17.0,3.13725,3.369025,2.99825,2.4529,3.2622,3.26505,2.83495,2.922625
560,58.0,-290.0,17.0,3.190975,3.551725,3.0174,2.629075,3.327425,3.482375,2.8927,2.950725
561,116.0,290.0,17.0,3.160775,3.44535,3.1145750000000003,2.772625,2.5307250000000003,3.40235,3.1382,3.06665
562,116.0,232.0,17.0,3.148825,3.220675,3.0443,2.58845,2.464425,3.116775,3.08455,3.0348
563,116.0,174.0,17.0,3.141675,2.976425,3.006025,2.4765,2.660375,2.81045,3.060375,3.011175
564,116.0,116.0,17.0,3.12975,2.716175,2.98145,2.481,2.870475,2.45785,3.061025,3.023275
565,116.0,58.0,17.0,3.1130750000000003,2.4435,2.9682250000000003,2.48895,3.126175,1.952025,3.07425,3.008125
566,116.0,0.0,17.0,3.0827750000000003,2.313375,2.9694000000000003,2.53805,3.289275,1.6501,3.049325,2.997225
567,116.0,-58.0,17.0,3.0675250000000003,2.538525,2.98735,2.54805,3.2512250000000003,2.175025,2.9191,2.977
568,116.0,-116.0,17.0,3.0601,2.808025,2.99965,2.57325,3.234475,2.58655,2.809475,2.979125
569,116.0,-174.0,17.0,3.05245,3.06815,3.001775,2.598375,3.249425,2.95925,2.6578,2.98325
570,116.0,-232.0,17.0,3.06835,3.28455,3.016025,2.65895,3.286725,3.23715,2.527025,3.003
571,116.0,-290.0,17.0,3.125125,3.487075,3.033775,2.817225,3.36665,3.45225,2.6708,3.049525
572,174.0,290.0,17.0,3.179225,3.393725,3.08405,2.90645,2.2085,3.3943000000000003,3.154,3.09645
573,174.0,232.0,17.0,3.16635,3.199825,3.02815,2.809975,2.099975,3.117275,3.1033500000000003,3.078825
574,174.0,174.0,17.0,3.15085,2.9577750000000003,2.988,2.7302,2.461625,2.8037,3.08165,3.06945
575,174.0,116.0,17.0,3.1307750000000003,2.703675,2.96435,2.699875,2.7424500000000003,2.383025,3.080425,3.0608500000000003
576,174.0,58.0,17.0,3.10525,2.4105000000000003,2.95235,2.71545,3.1045000000000003,1.7647,3.10635,3.065625
577,174.0,0.0,17.0,3.072225,2.318625,2.9607,2.77895,3.360675,1.3103749999999998,3.0727,3.062675
578,174.0,-58.0,17.0,3.05645,2.54305,2.988975,2.7679,3.30275,2.07425,2.876725,3.038625
579,174.0,-116.0,17.0,3.051225,2.82605,3.0053,2.79195,3.292625,2.6157,2.687,3.047575
580,174.0,-174.0,17.0,3.0457,3.018675,3.0120750000000003,2.7801,3.2905,2.96405,2.442025,3.04415
581,174.0,-232.0,17.0,3.060525,3.2362,3.0254250000000003,2.82125,3.3367,3.23265,2.2413,3.052025
582,174.0,-290.0,17.0,3.092775,3.4358,3.047025,2.947375,3.426,3.4581250000000003,2.408925,3.099025
583,232.0,290.0,17.0,3.1942250000000003,3.3652,3.077175,3.0303,1.7362499999999998,3.43125,3.151875,3.1171
584,232.0,232.0,17.0,3.17515,3.1878,3.027825,2.967825,1.85925,3.1388,3.0962,3.101875
585,232.0,174.0,17.0,3.159075,2.996975,2.99925,2.947825,2.2523,2.866675,3.0813,3.1005000000000003
586,232.0,116.0,17.0,3.1433500000000003,2.80565,2.9857,2.936125,2.683,2.56855,3.097175,3.11045
587,232.0,58.0,17.0,3.112175,2.542925,2.963475,2.9511000000000003,3.1579,1.91165,3.162775,3.1231500000000003
588,232.0,0.0,17.0,3.066,2.38585,2.9562,2.9651,3.478975,1.036375,3.106125,3.108375
589,232.0,-58.0,17.0,3.05635,2.615975,2.983,2.94525,3.36005,2.176425,2.807375,3.0872
590,232.0,-116.0,17.0,3.066975,2.871725,3.012125,2.94945,3.305575,2.738525,2.5317,3.095475
591,232.0,-174.0,17.0,3.072325,3.0938250000000003,3.0268,2.959275,3.3171500000000003,3.065625,2.235775,3.098175
592,232.0,-232.0,17.0,3.08015,3.2641750000000003,3.04125,2.974475,3.359575,3.30175,1.89015,3.098625
593,232.0,-290.0,17.0,3.0863,3.415775,3.05975,3.0282750000000003,3.4399,3.4893,1.997175,3.132225
594,290.0,290.0,17.0,3.20855,3.4068750000000003,3.104225,3.250675,0.949675,3.551325,3.1303,3.143475
595,290.0,232.0,17.0,3.192325,3.268,3.0788,3.206775,1.525975,3.3102750000000003,3.0813,3.14105
596,290.0,174.0,17.0,3.175875,3.135475,3.04805,3.1659,2.25165,3.0781,3.091475,3.1484
597,290.0,116.0,17.0,3.16025,2.98855,3.029825,3.151025,2.736625,2.8702,3.122525,3.161325
598,290.0,58.0,17.0,3.12155,2.7111750000000003,2.978475,3.1072,3.188375,2.262975,3.19605,3.1618
599,290.0,0.0,17.0,3.073625,2.5222,2.9613,3.09845,3.58555,0.684525,3.2122,3.1514
