ID,X,Y,Load_Value,Strain_1,Strain_2,Strain_3,Strain_4,Strain_5,Strain_6,Strain_7,Strain_8
238,337.47554,-164.64631,50.0,0.0001941843047814769,3.9819491849169967e-05,0.000692719150420798,0.0005070442996889029,-0.0017420000970116679,0.00017644042699982673,0.00016286809338260497,0.0019136508664335478
239,-117.87666,303.90024,50.0,3.4142378083808964e-05,0.0005592431925394954,-0.00010002058179417968,-0.00044520160626710726,0.0003693352364745209,0.0002539277588614853,-9.671729550746752e-05,0.00018982239328786267
240,-72.0199,166.50365,50.0,0.000282998964574186,-0.00012196236808619978,0.0002664935016884189,-0.00011167311094972602,0.0005118551451172868,0.00027797080291978496,-0.000212050406115735,0.0002514256328590105
241,-184.64088,-33.0972,50.0,0.0004367516929143976,3.08560008593634e-05,0.00034695983967960654,0.00157202606524849,0.0001129025098881237,0.00034028424249722515,5.230330494412762e-05,0.00028935628443121767
242,50.12883,-246.59561,50.0,0.0002647971891262148,-0.0002997044396695357,0.0002595999957605099,0.0004998996641003498,-0.00011300650590070134,0.0001451114394027772,-0.0001769847934073875,0.00022612935514375378
243,33.05426,-114.07494,50.0,0.00022265647730211675,-0.0003394621390666769,0.00024525510900499085,0.0005727006513778148,3.07586755118121e-06,0.0002947496803083949,-0.00048601235645939815,0.0003604495918104507
244,-279.37655,66.57774,50.0,0.0007241548732006755,8.831055104023072e-05,0.00026443963120356337,-0.0014593499356039359,0.0006762121155118671,0.0006033964314941003,5.3272765376375357e-05,0.0002990665291027945
245,-142.79528,-211.08949,50.0,0.0003936155014965424,-7.843620144947496e-05,0.0001979823132134143,0.001203416696725496,3.930597812899608e-05,0.0003002484329197008,0.00016658607125792803,0.00030611074006952683
246,-328.39053,-342.81466,50.0,0.0008542235189701188,4.242434504960268e-05,7.090534536396136e-05,0.0035275248318267496,-4.972057535087928e-05,-0.00022097680597506008,0.001320944957549844,-4.6604489310668965e-05
247,55.07277,-235.02469,50.0,0.0002737768756900816,-0.00028066465805335846,0.00029914966279111856,0.0005135593243927893,-0.0001264796766659798,0.00017862681271194075,-0.00014048115581766096,0.0002467652975441853
248,-163.21052,10.02999,50.0,0.00037415763395563394,2.363701573117238e-05,0.000375261870059839,-0.000390236476169347,0.0004434515049048032,0.00031291707198904793,1.4634992480622736e-05,0.00024116273721857913
249,-164.37828,131.07584,50.0,0.0002521316206560341,8.532186436631932e-05,0.0002693981430688858,-0.00046608272114963744,0.0005781781288704592,0.00036686508588007624,-1.823527664798938e-05,0.0003189901149212138
250,-153.68619,335.75897,50.0,-0.00037092472354593114,0.0014052860750801697,-0.00015693900935649467,-0.0006476687110866456,0.0003486356961883458,0.0002424937039819889,-3.0417393511264352e-05,0.0001493254185871925
251,263.30799,178.04659,50.0,0.00028276106645489717,0.00019202123184447223,0.000456654609543238,-2.0422142370919906e-05,0.0026259061266905265,0.00017214588800513477,3.736197478185913e-05,0.0007925296616310101
252,-338.10506,-173.46171,50.0,0.000839967361172545,3.382174886761762e-05,0.00014801648368012197,0.0036104681734825186,-0.00012163090651186247,0.0017405283857514495,0.00017111930732715785,0.00019091117238786265
253,-198.28836,114.19497,50.0,0.00029023968942757376,8.735423280727734e-05,0.00027732748702825443,-0.0005939593910768149,0.0006444158360735984,0.0004132855697944958,1.1467717263201948e-05,0.00032314770917436753
254,110.76217,-83.69866,50.0,0.00018814874062131408,-8.437238048600057e-05,0.0002558635730296266,0.0005544184342809318,-0.00016574798184153014,0.0002930754929851475,-6.782155523701491e-05,0.00035264704681091115
255,-136.37272,344.05836,50.0,-0.0004856130917811415,0.001810517368258937,-0.00015483236454080725,-0.0004986362036816857,0.00036847937695362533,0.0002033453158227053,-4.741818800102031e-05,0.000143358244209986
256,205.28749,-65.19929,50.0,0.00032954963897633885,3.187100825815999e-05,0.0004051023387119941,0.000719982953942969,-0.0006003281910616713,0.0003359114899546695,8.100146324055958e-05,0.000373312439222171
257,192.0554,-282.03937,50.0,0.00020609687846255816,1.3647370650153295e-05,0.000419967738608333,0.0003929359121501704,-0.0010616998062499927,-4.540529927956751e-05,0.0005325377762739419,-0.00012152293894798012
258,-335.29778,-51.21817,50.0,0.0010367561463517857,3.511551975756201e-05,0.00017117229752898965,0.005926142968929056,-8.470081747850454e-05,0.0010863559613305796,5.6237311807849394e-05,0.00023585949123889786
259,256.65237,-170.8451,50.0,0.00026603286774146416,4.4139679238299915e-05,0.0005749361544129337,0.0005476422982514084,-0.0015561633482100773,0.00022131453263806933,0.00017956450684851236,0.0003605947242835133
260,-318.87722,336.01976,50.0,-0.0008118651844784948,0.0012770054099536647,-0.00017563832393191356,-0.0021706802951803822,0.00028627620047704135,0.0007084307308187361,4.9052259664894286e-05,0.00011076799392203004
261,-334.34454,301.09829,50.0,0.002385405841054047,0.0009086927714456325,-0.0001791170943721071,-0.0017049629661622999,0.0003890435750863884,0.0006631864684189859,3.384929062638333e-05,0.00013339031246137244
262,-245.59296,-254.00966,50.0,0.0007398168101173011,4.666271101221864e-05,0.0001444507772152092,0.0025975813211191246,-4.0408227240609864e-05,0.0003237370828331292,0.0004419555587565734,0.00021555703629115743
263,181.84387,-282.6085,50.0,0.00021059888239252945,1.56910961995605e-05,0.0003967069243277304,0.00042518773966489,-0.0009231767553604005,-3.2556629768205614e-05,0.0005127073491996481,-0.00010912757858723963
264,292.59458,-315.0358,50.0,0.0001431563183866211,5.729896639417484e-05,0.0006989817608417024,0.00040669259777590836,-0.002434839944843488,-0.0001547205772535462,0.0010582402810344637,-0.0007288818086379151
265,-2.87886,292.09937,50.0,0.00014616193048043273,-0.002062715599579913,-3.7571809204906584e-05,6.858599638614771e-06,0.0005030553666560672,0.00016282426442933842,-0.0003943539069847388,0.00023081498629707667
266,284.76924,229.62057,50.0,0.0002466604415095264,0.00034570890176756233,0.0005330576445447714,-7.859015714969287e-05,0.0033686539042731417,0.0001389064731167399,6.382883710597098e-05,0.000876779919441946
267,-349.16917,158.79792,50.0,0.0018340408606412804,0.00013096026288048833,0.00014388579508141903,-0.0003700383202726589,0.00047811966437818685,0.0006423108547754419,2.4985380987814416e-05,0.0001721659931540043
268,197.47517,200.23702,50.0,0.00033098455536124407,0.00019525672428789614,0.00027261901324295506,1.1911392230617833e-05,0.0016524536774698952,0.00020268519853458079,2.02806716308583e-06,0.0005763993969003532
269,-329.97583,-142.45265,50.0,0.0009180484734761354,4.6527173890440096e-05,0.00015314507758308447,0.00418757494863264,-0.00015426866111979955,0.0013100446214359817,0.00013745722157335784,0.00021235326290224374
270,15.47187,313.0891,50.0,7.504203650523493e-05,-0.0010520929271934138,-0.00019966050798615398,-2.314135988630431e-05,0.00048451560192172127,0.0001410448139528479,-0.0003804952115653226,0.00020592344792659596
271,-252.59524,31.70831,50.0,0.000584514254998668,6.672178285855836e-05,0.0002709285297199995,-0.0016100766056528384,0.0005873068447564601,0.0004923953019921524,5.335974293777917e-05,0.00032064821822316944
272,-59.14676,92.1419,50.0,0.00035881510423946007,-0.0002763391485967237,0.0002869624274599594,-9.053538947902337e-05,0.000592148888889222,0.0002437467231532184,-0.00025749026861292046,0.00021375938212907922
273,110.84248,-223.6315,50.0,0.00026973267423150067,-0.0001223590839623709,0.0003277278142880207,0.0005143432806621777,-0.00038298162107782807,0.00018016396661970762,0.00012167128532867773,0.0001964067875006613
274,117.87183,-75.94127,50.0,0.00018907826028628143,-6.0176443629712834e-05,0.0002763327693487383,0.0005521432951169012,-0.00019736978306098734,0.0002828334452094127,-5.9539010548947085e-05,0.0003293690895900447
275,-38.86496,263.21383,50.0,0.0002082604698906213,-0.00032318890787408355,8.288828128719109e-05,-0.00010802913791543838,0.0005057890883151916,0.0002146609976034991,-0.0003396572949726946,0.0002706642772695965
276,-69.39409,-221.90752,50.0,0.0002563102000282532,-0.00023912986663005738,0.00018080238770358737,0.0008238250169615928,6.505280046972463e-05,0.00026731113620008995,-3.8677488814537915e-05,0.0002930362236510174
277,286.13044,2.01302,50.0,0.0003064455679301081,4.556749344285699e-05,0.0006281128248220383,0.00026245147700634,0.0019455186507454304,0.00021633587127724125,4.727409053023763e-05,0.0008516467833324834
278,321.08401,166.47073,50.0,0.00020631815234363747,0.00018013951283542872,0.0011366722711308522,-9.324316781220634e-05,0.003991155516175991,0.00016940656008970984,5.647448061371383e-05,0.0009038421255537102
279,-288.32115,-268.72189,50.0,0.0008911944667865017,4.953101703138988e-05,0.00013711358675644867,0.003542239402386558,-8.867903739662964e-05,0.0007188036668603927,0.0005724763215083074,0.0001464764310803797
280,345.18825,-128.82451,50.0,0.00018661098860659392,3.177272802211715e-05,0.0007048010445712156,0.00050296290511271,-0.0007922590303990112,0.0001777551099990223,0.00010587683933898345,0.0016563834369741175
281,11.07812,-27.88271,50.0,0.0003251306154922373,-0.0004944847518376762,0.0002443973439766792,0.0007472400443240105,-0.00016122990378485255,0.0002604410412267007,-0.0005583870580660667,0.0003438777923119218
282,188.17667,-38.77665,50.0,0.0002830743713356149,3.354850196099342e-05,0.0003641124576227745,0.0006516217083689428,-0.0007721531599471853,0.0003679437855538473,5.180644011447022e-05,0.0003745775683476847
283,-289.89734,303.95654,50.0,-0.0005099554912835484,0.0009250898216686897,-0.0001562190882637965,-0.00241194866808973,0.00045919275304169614,0.0006867065934412426,5.4990725852885915e-05,0.00016157027660764167
284,242.127,-194.98051,50.0,0.00025436577404247947,2.9889045543607322e-05,0.0005271072427892333,0.0005323313993643932,-0.0014634325854184843,0.00017089222290256524,0.00023461594113605055,0.00020801269485897351
285,65.31741,345.60633,50.0,-6.087812377683813e-05,0.0029086918292840574,-0.0003640265885796373,1.4112409676544644e-05,0.0005037088341048133,0.00011186755887819283,-0.00023882520373983153,0.00018608241890266447
286,281.52749,207.28512,50.0,0.00028301828348496527,0.0002607801237632394,0.0005555071275232214,-5.261252815706612e-05,0.003130175940266922,0.0001640463254987347,4.786562911104527e-05,0.000836831511384568
287,335.3295,103.3966,50.0,0.0002493854903050465,8.31280650280861e-05,0.001259684266498118,-0.00013157581045572837,0.004682956665243128,0.0001619845512554422,3.8092777708205934e-05,0.0009451297341382169
288,51.96326,-258.64148,50.0,0.00025549719413299547,-0.000289200616594656,0.00024098563135899244,0.0004978221930753862,-0.00013937430752356098,9.120823966788123e-05,-0.00012693201007484573,0.00021103258169852908
289,219.75698,-148.41413,50.0,0.0002769114753653276,2.213233567287249e-05,0.00044688952898809184,0.000583097737852743,-0.0008844912967436662,0.00023972183022592282,0.00012265534114955776,0.0002776041682753487
290,40.93361,-141.24294,50.0,0.00017982862900302527,-0.0003005202911366335,0.0002575918272390387,0.0005018839734223311,2.3200485270661648e-05,0.0002851875533833163,-0.0004078644885751736,0.00035540128605546115
291,-290.62914,231.59053,50.0,0.0003463687513950328,0.000360447703667522,6.948653964130147e-05,-0.0023016342826113123,0.0004943221509759205,0.0006746444665112884,4.541100047313343e-05,0.00021245418201922727
292,-184.09889,276.87417,50.0,-0.00010841524178699244,0.0004901631091059625,-2.957272801277996e-05,-0.0009721688993997789,0.00040025437824255875,0.00040419452080691954,5.613741247642278e-06,0.00021169018044577638
293,289.59691,347.43536,50.0,-3.7341733443930515e-05,0.0013053820488245448,-0.0010264595199958385,-5.681172387332171e-05,0.0035084611088982446,6.777118326454255e-05,5.497411243533465e-05,0.0008462209761592935
294,266.35202,268.92305,50.0,0.00017224306167305033,0.0005489399965323232,0.0004796392831760426,-7.229825456700293e-05,0.003074595358452344,0.0001271475910254011,5.2734025222654525e-05,0.0008203186310423814
295,-24.461,96.9985,50.0,0.0003610326523012255,-0.0005481996478642479,0.0003036578706492064,-5.410787163763253e-05,0.0006413915821390943,0.00024416273655716105,-0.00038562084713947113,0.00026376360706936074
296,-64.16328,316.72988,50.0,1.1772740780784975e-05,0.00047272064039428295,-0.00017261928303619295,-0.00016192928571663552,0.00035193976161456276,0.00015765336086031093,-0.0002619004833811701,0.00019238304630958777
297,-66.98157,-216.20387,50.0,0.00025843497109014616,-0.0002362778016641177,0.00018292922013352965,0.0007981975380877285,9.750190729226893e-05,0.000287212108916763,-7.274730498480895e-05,0.0003098635634250435
298,-273.50965,196.5557,50.0,0.0002526644393890483,0.00024654425169682285,0.0001476466440818466,-0.0019326513678000227,0.0005086097584410346,0.0006338807231234823,4.174372208946018e-05,0.0002250883432925325
299,17.35766,-298.59263,50.0,0.0002309699481154764,-0.00037766555520854495,0.00017243220802843823,0.0004681581966213701,-7.641812260768968e-05,-8.293080747988013e-05,-0.0009794361418372346,0.00012199086612410952
300,-246.75978,169.63186,50.0,0.0003376043627399998,0.0001728922472078228,0.00019496156354555154,-0.0014010049338000422,0.0005676135169032383,0.0005369167980126826,2.966580348601693e-05,0.000254589894189494
301,-51.98212,102.03957,50.0,0.00035710184803061434,-0.0003216676484059718,0.0002917778742555267,-5.933747960495638e-05,0.000549291774129386,0.00022787186900768755,-0.00027313226843868804,0.0002193923062100984
302,-11.12962,47.63705,50.0,0.00037067278653919744,-0.0005730449729639426,0.0002686265352952192,-0.00019169028691064097,0.0008146696841169553,0.00025381184218409113,-0.00047554049898567395,0.0002944751632237649
303,-144.83485,138.70126,50.0,0.00025217622237536807,7.215648103460926e-05,0.0002713117845198825,-0.0004057041205767332,0.0005774511746585904,0.00032508885656002155,-4.8990762527143814e-05,0.00032872852080516215
304,28.53066,-313.32335,50.0,0.00019896808526325536,-0.000360965120592308,0.00014793143549861153,0.0004055619732811727,-7.46397585485015e-05,-0.00017483075707324923,-0.0002910948219581905,4.9388042043749154e-05
305,242.74635,144.32162,50.0,0.0003057308246183409,0.0001309820538532353,0.0003883430239720623,-1.4547594526852399e-05,0.002027881596107528,0.00019309492837683948,3.3009351969149906e-05,0.000681407242348242
306,-3.80978,285.18007,50.0,0.00017170407681783858,-0.0017837547594225683,1.1177448761648239e-05,-2.6884042952233752e-05,0.0005207109448872431,0.0001639831543715902,-0.00040415082994651086,0.00024008850734629107
307,-105.38673,37.85205,50.0,0.00037469598934508045,-0.00010967618196010172,0.00028958035008998706,-0.00039371951961277967,0.0006137673670713102,0.00026134428473378147,-0.00010046666678720815,0.0002587841724488545
308,119.12016,-253.29381,50.0,0.0002465854604229525,-0.00010830526468474613,0.0003205359260417597,0.0004617123561102071,-0.0004000563696371123,9.580231444085565e-05,0.00023447633274949312,0.0001695741365408677
309,-275.94121,89.73908,50.0,0.0006581893908615226,0.00010971627437261128,0.0002959771711440994,-0.0014546552292198575,0.0006769812752805772,0.0005988890116705162,3.995498373915621e-05,0.00030240417973173924
310,-130.56986,-208.85103,50.0,0.00037940303877975984,-7.92510823016487e-05,0.00019139987346252461,0.001165794335050872,6.32479809900275e-05,0.00032149603581129967,0.00014030854076383192,0.0003125704306025614
311,82.64576,342.30298,50.0,-4.335766004001957e-05,0.0020480171210588384,-0.00038810187465735654,1.8031671682477057e-06,0.0005626844657478352,0.00010285320810029002,-0.00018653295334556798,0.00019885321204961105
312,-75.22678,-242.64888,50.0,0.0002592202017180471,-0.00021641151784913725,0.00019445723797608216,0.0008356553349435813,5.950815880033971e-05,0.00024119809764196174,3.0556071959974055e-05,0.00027474291598313734
313,-110.54124,131.9735,50.0,0.0002733599565419634,-6.978939745747058e-06,0.0002764088518582916,-0.00021336850005308067,0.000527864141640319,0.0002793370733575239,-0.00011193099644498224,0.0002502360212864617
314,198.93211,288.96286,50.0,0.0001484327236709856,0.0006143170303136767,8.50711306889689e-05,1.1199904729517492e-05,0.001861800339407303,0.00013878643348390763,2.9073656448163166e-05,0.0005202569219435541
315,335.91172,222.1526,50.0,0.00017024740202032713,0.00029966903317430734,0.0020906543714282926,-0.0001197864085302439,0.003421295525594229,0.0001286584967439034,2.9088430999559945e-05,0.0008027200939512923
316,49.45969,43.35005,50.0,0.0003536949835854515,-0.0003461137407695594,0.0002723453744875078,-2.9559043955155182e-05,0.0009660798685303342,0.0002516059930827627,-0.0003281146329459613,0.00033028217040474993
317,-337.006,-315.46327,50.0,0.0008131380472636426,4.430523274652701e-05,9.004681586206154e-05,0.0032942527202803914,-7.919243299924422e-05,0.00339366144685904,0.001106808923411425,-3.7025864716637398e-06
318,-310.60313,333.02524,50.0,-0.0008307539557427867,0.001321635473381823,-0.00019818169230085411,-0.002275300851178039,0.00030615361284001244,0.0007002631800674325,5.119884241215763e-05,0.00011219186205071388
319,213.38093,52.10853,50.0,0.00025363958152646566,7.985729746485512e-05,0.00037197822454746154,2.1249789222879743e-05,0.0015329509135680755,0.00024769243413197824,2.8145421930225207e-05,0.0005323181403619578
320,-62.05465,268.84784,50.0,0.0001817039281355037,1.963738437779139e-05,6.537024251619653e-05,-0.00018187641499948538,0.00047523204359649097,0.00022897323151185512,-0.00027470611271531744,0.00024492140168208695
321,-114.86589,-261.13667,50.0,0.0002956220208100047,-0.0001100589877128765,0.00016374539054633269,0.0009757781262246969,5.725855762056252e-05,0.00018804996355909729,0.000258367713639767,0.00022886819549472392
322,153.78125,61.92611,50.0,0.00036178099724624215,1.734796185012455e-05,0.0003117062057246497,7.64781802724627e-05,0.0010759432869549114,0.0003474185845548948,-1.2342838071496086e-05,0.0004174245178822655
323,-46.69267,-180.97789,50.0,0.00022022675039385102,-0.00028531339083187444,0.00023797433577802405,0.0006897484616275984,0.00015820733326819142,0.0003209143199132338,-0.00032604869569220594,0.000345235811449508
324,-250.00214,63.03202,50.0,0.0005188186108675302,0.00010018480141866728,0.0003339768331743834,-0.0009823435721711426,0.0007322178166493934,0.0005177862884497582,3.923960859054566e-05,0.0003227544132566514
325,102.45707,-193.31464,50.0,0.0003014578018851405,-0.00013920896990302837,0.0003190610489200489,0.0005083078603177739,-0.00031418318753258397,0.00023065535447420535,5.5940597292507835e-05,0.0002271265017062959
326,-45.47726,240.38301,50.0,0.000239765204668016,-0.00024968334586202744,0.00016619157991544015,-9.658252714877205e-05,0.0005180512715898381,0.0002865371044549365,-0.0003072024436878801,0.000274317338476741
327,292.95347,173.10148,50.0,0.0002457732547885804,0.00019216880678452072,0.0006800740566520561,-7.186392713192889e-05,0.003310321999078786,0.00016954399824664434,3.9730372686761756e-05,0.0008752739943435386
328,5.09743,28.72347,50.0,0.0003478985401813671,-0.0005710362774524589,0.0002691123919034329,-9.544462623688958e-05,0.00081864495306555,0.00025874037633270787,-0.0005084606764158532,0.0003109991320743248
329,167.85443,1.20092,50.0,0.0002569457570502459,2.9142783232727545e-05,0.00033464101013665155,0.0003731790005533759,0.0004607687045698225,0.00038256994380427326,2.6643037978960274e-05,0.0004078592609944178
330,10.96913,20.90234,50.0,0.00034527175495391565,-0.0005582170663856779,0.0002702724096240439,1.1888173125864819e-06,0.000744851455961323,0.00024213412189434094,-0.0005143779283815526,0.0003471331636389667
331,131.57209,30.07065,50.0,0.00033862941254093,-3.6352116293169065e-05,0.0003070567926300889,0.00017008471818609857,0.0012633292756228619,0.00035284259319076086,-3.328227479542872e-05,0.0003890045151246511
332,-277.09465,-127.63271,50.0,0.0008026857337293252,4.270225771129097e-05,0.00020230918296690746,0.0025948882898728766,-0.00011128235681064858,0.0005302801365899696,0.00013291031114536262,0.000248732899162574
333,-98.94892,-321.65551,50.0,0.0002482037704541613,-0.0001555753302815971,0.00010704224332914634,0.0007705923697493209,2.448785363925836e-05,-0.0003057331365605986,0.0008234102912425831,5.1924849057489544e-05
334,-328.80308,-203.78223,50.0,0.0008719275161529397,3.4805627380930643e-05,0.00013445637002274747,0.00382475707504013,-0.0001238699097096602,0.0015644054538697216,0.00025134179364145863,0.000199375259093096
335,-65.19999,42.94998,50.0,0.0003739331960990147,-0.000262147567109239,0.0002741686295051664,-0.0002693627009131557,0.0006794280450233376,0.0002581851149842996,-0.0002505371858956964,0.0002788910597023636
336,36.5244,160.23224,50.0,0.0003649063522142896,-0.00046456655317728623,0.000296224564810074,0.00018180272118349856,0.0006480009281514096,0.0003103954053401668,-0.0003125727861101215,0.0002403056107832279
337,-110.03818,-168.86661,50.0,0.0003827528058357037,-0.00011996339822937152,0.0001943814391960286,0.0010252564935416902,9.22651425057075e-05,0.00034165767341182087,4.790375587605361e-05,0.0003668664565576887
338,70.54696,120.58227,50.0,0.00039959273261998827,-0.00018849607984638866,0.00027840412387277396,0.00017120868480343827,0.000758062057696997,0.00034802103880551724,-0.0002058074536729883,0.0003023064258332134
339,-301.61848,335.3737,50.0,-0.001206309506644194,0.0012834794328744322,-0.00017543302613594753,-0.002395719374980849,0.00030676877433116626,0.0006946614997824038,6.329428287604082e-05,0.00010882623884037352
340,265.05603,-57.9641,50.0,0.0003191286143935826,4.522243771351011e-05,0.0005642479344967729,0.0007242970144206027,-0.0012066444931158194,0.0002760935384638672,8.490988894939395e-05,0.000629220672785493
341,149.46185,284.83962,50.0,0.0001776408472191528,0.0004629598262789508,9.96307378319225e-05,2.626076656684085e-05,0.0012465158371362155,0.00013255391416061032,-3.9127165996365755e-05,0.0003433993386910983
342,118.27063,-153.92559,50.0,0.0003079488265931641,-0.00010043008716540804,0.0003007450620208567,0.0005636817706079991,-0.00031465998371715224,0.000253703281241147,3.960835623749038e-05,0.00025141877240965045
343,-202.59375,47.53556,50.0,0.00038929744716246475,7.583263348972413e-05,0.0003845477974556636,-0.0007085770094903528,0.0006661626250146376,0.0003906722979113249,2.614479814394569e-05,0.0002968523710245332
344,166.28017,26.76446,50.0,0.0002874623062903534,2.4200943968296933e-05,0.00033566135097730653,0.0001621970929400002,0.0015759125424715662,0.0003763183410685551,1.546552467835022e-05,0.0004137352035761134
345,297.22498,256.07211,50.0,0.00018982461547728085,0.0004871419270865189,0.0008303348021815133,-9.594545848654618e-05,0.0036755880229599356,0.00013475747883850015,4.468636992671168e-05,0.0008970449716831044
346,148.83874,-37.11173,50.0,0.00021001102329173488,-6.901902151812959e-06,0.00029289374695986605,0.0005797198630812432,-0.0005872917843968126,0.0003202046002734571,-1.05106209867956e-05,0.0003669403288405365
347,-85.01926,-7.66461,50.0,0.0003577197800779363,-0.00017548132910681765,0.0002706012098080282,0.0006718356040430098,0.0002550262418838686,0.0002681239951134261,-0.00017517183522232482,0.0003386212162476934
348,219.85757,-338.84101,50.0,0.00013632903146980062,6.005218783422415e-05,0.0004332207439011994,0.00036802821204689134,-0.0014087227320884266,-0.00015765817026665386,0.0013871008194830717,-0.0008369261311087371
349,-145.14391,-340.35283,50.0,0.0002989995881195496,-3.264186237685617e-05,9.286852805963225e-05,0.0010098495131692403,-6.62546188106358e-05,-0.0005860441837144562,0.0016509628727230845,-1.1227003496897717e-05
350,242.07484,-334.87292,50.0,0.00013218454639925918,6.48526483793893e-05,0.0005292961852693843,0.00037971266429180184,-0.0017873008365329453,-0.00016392404378193218,0.0012625378938277653,-0.000882297570116091
351,-163.84193,319.85589,50.0,-0.0001810513166777275,0.0009577635623414523,-0.00015906083067686539,-0.0007688039753748834,0.0003627006068161262,0.0003122372299613187,-9.312211506039774e-06,0.00017264049025292872
352,149.68471,-204.09576,50.0,0.0002660672482908487,-4.1503321294808256e-05,0.00033078774352452063,0.0005070765744689977,-0.0005614360278574323,0.0001971801322926678,0.00016611202382611334,0.0001711697155493702
353,274.53379,-58.35183,50.0,0.00030599116317230084,5.169984003420009e-05,0.0006073184903096353,0.0006814904820680395,-0.0013509554558444811,0.0002658213089090739,7.944232985213956e-05,0.0007015066852171115
354,253.43821,-207.56181,50.0,0.0002559226308030769,4.690112181186607e-05,0.0005694217994050531,0.0005336126409308527,-0.0016729203683058225,0.00015323355662708203,0.0002735350148692876,6.341277691258427e-05
355,-197.56641,-322.82287,50.0,0.00047763039639360435,4.53812839762114e-05,0.00010333156777602408,0.0017173700532931632,-8.106484317371718e-05,-0.0004241085640187128,0.0010459357550973896,4.5055980585412295e-05
356,283.33874,313.9051,50.0,2.9569004075691222e-05,0.001040700404611643,0.0003335586059990864,-0.00011779442155633307,0.0035599985127626084,8.791744759052654e-05,5.7419238321014765e-05,0.0008989537631319488
357,77.74364,319.58562,50.0,5.760548651328379e-05,0.0006563494679573924,-0.0002850255272503518,2.6169817849263783e-05,0.000654832811241084,0.00011502933009338115,-0.0002180021363531956,0.0002410660467546554
358,-331.61503,175.72664,50.0,0.0017594719612263104,0.00018032645443321759,0.00017970653763886305,-0.00208325795163321,0.0005359816027696524,0.0006942304729945398,3.1012707258134186e-05,0.00020628933136921485
359,205.59873,-6.4241,50.0,0.00027644397045527655,4.9459327418388336e-05,0.00038055447410756545,0.00043645059369192967,-0.000592777620050493,0.0003578094091071309,4.9891752324698084e-05,0.0004476565081936754
360,11.96181,-101.99314,50.0,0.00027092580486782976,-0.0004060578993513177,0.0002352285988346623,0.0006215472274037863,-2.1578611998259486e-05,0.0002848340240396695,-0.0006706120225822556,0.0003704325947643141
361,140.12173,-308.7262,50.0,0.00020183701501228453,-4.852754195547353e-05,0.00027197163925138574,0.0003410043660230299,-0.0005723046896537562,-0.0001284886014532722,0.0006900915344182531,-4.186893106321292e-05
362,-70.06971,-307.31232,50.0,0.0002408208236345902,-0.0002442008225649092,0.0001321340812135616,0.0006726572859339468,1.7508930161955186e-05,-0.00016076479533703357,0.00033825596651012587,9.92742813746557e-05
363,287.26599,-54.44506,50.0,0.0002824276097652966,4.6731417087950756e-05,0.0006498638968527317,0.0006338515055930524,-0.0016606696619027102,0.00022873467193575286,8.714413813790074e-05,0.0008288504654358896
364,-176.61428,-156.06205,50.0,0.0005119246585996445,-4.6782422951170025e-06,0.00020318835428131848,0.0013629648845669062,5.0453538062794894e-05,0.0003687514774551043,0.0001257344884587531,0.0003647074634815287
365,222.33863,-292.38124,50.0,0.00019181222737487948,3.9358018973935404e-05,0.00046348634100163366,0.0004312769771902651,-0.0014756928909033372,-7.719291028685295e-05,0.0006821150909969223,-0.0001781087940350552
366,-310.18109,-121.63712,50.0,0.0009516300090513093,3.8661784905389634e-05,0.00019324010548036762,0.0037275835253883826,-0.00012512064832793734,0.0008728117325544836,0.00011626365902663422,0.00025130920490903355
367,-225.38364,331.24395,50.0,-0.0006518419028443596,0.0012266687592652527,-0.00015977949446695564,-0.0015020089601318787,0.00039491382883061264,0.000460765348132842,5.6390053804702305e-05,0.00013474524383003383
368,-77.40055,88.46367,50.0,0.0003368548269247115,-0.00017599940423436246,0.00029682458009293837,-0.00013017714012225837,0.0005713820935544228,0.0002669177077693347,-0.0001861607226871561,0.0002007713626153698
369,342.02245,-185.79868,50.0,0.00018217177827041457,3.5199969640948466e-05,0.0006541080969897813,0.0005085886829578047,-0.0013073785302437344,0.0001313977776261278,0.00018041737666377958,0.0020824202159905932
370,-118.07303,-159.66538,50.0,0.0003947226944394714,-0.00010495981325669271,0.00022518443301002233,0.0010391497315155515,9.927571812400816e-05,0.0003556924739033931,5.0958464050033455e-05,0.0003728805107501709
371,233.22522,-229.30183,50.0,0.0002521380891852078,3.5319481593494865e-05,0.0005141217415800659,0.0005129410363199332,-0.0014625567026947414,0.0001038394321434296,0.0003315646514414267,-5.210737837663923e-05
372,263.77646,291.36183,50.0,0.00010955254882036498,0.0007360307904394894,0.00039694874049713713,-5.55581820433422e-05,0.0030698399584940406,0.00012314942905784434,5.37761109210853e-05,0.0008442956792594747
373,27.55202,6.5528,50.0,0.0003247295346900056,-0.00046875775443909506,0.00027746899991070226,0.00026864767368333644,0.000493829269108643,0.00023477401184277964,-0.00046845611676492674,0.00032104933844273175
374,-59.28223,114.69169,50.0,0.0003432823530269948,-0.00026549273131463833,0.00028911431699162504,-3.689157310626898e-05,0.0005517596989468385,0.00024132760900108437,-0.0002515850193761367,0.00020732400457225744
375,133.47124,-15.0061,50.0,0.00026638063752129626,-4.0872453183665146e-05,0.0002868496372478245,0.00046758391346802516,-0.00039128196766181054,0.00030871704222645613,-2.7490559073991518e-05,0.00037616309115928763
