ID,X,Y,Load_Value,Strain_1,Strain_2,Strain_3,Strain_4,Strain_5,Strain_6,Strain_7,Strain_8,Class
251,263.30799,178.04659,50.0,0.0002827610664548,0.0001920212318444,0.0004566546095432,-2.0422142370919906e-05,0.0026259061266905,0.0001721458880051,3.736197478185913e-05,0.000792529661631,4
252,-338.10506,-173.46171,50.0,0.0008399673611725,3.382174886761762e-05,0.0001480164836801,0.0036104681734825,-0.0001216309065118,0.0017405283857514,0.0001711193073271,0.0001909111723878,9
253,-198.28836,114.19497,50.0,0.0002902396894275,8.735423280727734e-05,0.0002773274870282,-0.0005939593910768,0.0006444158360735,0.0004132855697944,1.1467717263201948e-05,0.0003231477091743,5
254,110.76217,-83.69866,50.0,0.0001881487406213,-8.437238048600057e-05,0.0002558635730296,0.0005544184342809,-0.0001657479818415,0.0002930754929851,-6.782155523701491e-05,0.0003526470468109,11
255,-136.37272,344.05836,50.0,-0.0004856130917811,0.0018105173682589,-0.0001548323645408,-0.0004986362036816,0.0003684793769536,0.0002033453158227,-4.741818800102031e-05,0.0001433582442099,2
256,205.28749,-65.19929,50.0,0.0003295496389763,3.187100825815999e-05,0.0004051023387119,0.0007199829539429,-0.0006003281910616,0.0003359114899546,8.100146324055958e-05,0.0003733124392221,12
257,192.0554,-282.03937,50.0,0.0002060968784625,1.3647370650153295e-05,0.0004199677386083,0.0003929359121501,-0.0010616998062499,-4.540529927956751e-05,0.0005325377762739,-0.0001215229389479,16
258,-335.29778,-51.21817,50.0,0.0010367561463517,3.511551975756201e-05,0.0001711722975289,0.005926142968929,-8.470081747850454e-05,0.0010863559613305,5.6237311807849394e-05,0.0002358594912388,9
259,256.65237,-170.8451,50.0,0.0002660328677414,4.413967923829992e-05,0.0005749361544129,0.0005476422982514,-0.00155616334821,0.000221314532638,0.0001795645068485,0.0003605947242835,12
260,-318.87722,336.01976,50.0,-0.0008118651844784,0.0012770054099536,-0.0001756383239319,-0.0021706802951803,0.000286276200477,0.0007084307308187,4.9052259664894286e-05,0.000110767993922,1
261,-334.34454,301.09829,50.0,0.002385405841054,0.0009086927714456,-0.0001791170943721,-0.0017049629661622,0.0003890435750863,0.0006631864684189,3.384929062638333e-05,0.0001333903124613,1
262,-245.59296,-254.00966,50.0,0.0007398168101173,4.666271101221864e-05,0.0001444507772152,0.0025975813211191,-4.040822724060986e-05,0.0003237370828331,0.0004419555587565,0.0002155570362911,13
263,181.84387,-282.6085,50.0,0.0002105988823925,1.56910961995605e-05,0.0003967069243277,0.0004251877396648,-0.0009231767553604,-3.2556629768205614e-05,0.0005127073491996,-0.0001091275785872,16
264,292.59458,-315.0358,50.0,0.0001431563183866,5.729896639417484e-05,0.0006989817608417,0.0004066925977759,-0.0024348399448434,-0.0001547205772535,0.0010582402810344,-0.0007288818086379,16
265,-2.87886,292.09937,50.0,0.0001461619304804,-0.0020627155995799,-3.757180920490658e-05,6.858599638614771e-06,0.000503055366656,0.0001628242644293,-0.0003943539069847,0.000230814986297,2
266,284.76924,229.62057,50.0,0.0002466604415095,0.0003457089017675,0.0005330576445447,-7.859015714969287e-05,0.0033686539042731,0.0001389064731167,6.382883710597098e-05,0.0008767799194419,4
267,-349.16917,158.79792,50.0,0.0018340408606412,0.0001309602628804,0.0001438857950814,-0.0003700383202726,0.0004781196643781,0.0006423108547754,2.4985380987814416e-05,0.000172165993154,5
268,197.47517,200.23702,50.0,0.0003309845553612,0.0001952567242878,0.0002726190132429,1.1911392230617833e-05,0.0016524536774698,0.0002026851985345,2.02806716308583e-06,0.0005763993969003,4
269,-329.97583,-142.45265,50.0,0.0009180484734761,4.6527173890440096e-05,0.000153145077583,0.0041875749486326,-0.0001542686611197,0.0013100446214359,0.0001374572215733,0.0002123532629022,9
270,15.47187,313.0891,50.0,7.504203650523493e-05,-0.0010520929271934,-0.0001996605079861,-2.314135988630431e-05,0.0004845156019217,0.0001410448139528,-0.0003804952115653,0.0002059234479265,3
271,-252.59524,31.70831,50.0,0.0005845142549986,6.672178285855836e-05,0.0002709285297199,-0.0016100766056528,0.0005873068447564,0.0004923953019921,5.335974293777917e-05,0.0003206482182231,5
272,-59.14676,92.1419,50.0,0.0003588151042394,-0.0002763391485967,0.0002869624274599,-9.053538947902336e-05,0.0005921488888892,0.0002437467231532,-0.0002574902686129,0.000213759382129,6
273,110.84248,-223.6315,50.0,0.0002697326742315,-0.0001223590839623,0.000327727814288,0.0005143432806621,-0.0003829816210778,0.0001801639666197,0.0001216712853286,0.0001964067875006,15
274,117.87183,-75.94127,50.0,0.0001890782602862,-6.0176443629712834e-05,0.0002763327693487,0.0005521432951169,-0.0001973697830609,0.0002828334452094,-5.9539010548947085e-05,0.00032936908959,11
275,-38.86496,263.21383,50.0,0.0002082604698906,-0.000323188907874,8.288828128719109e-05,-0.0001080291379154,0.0005057890883151,0.0002146609976034,-0.0003396572949726,0.0002706642772695,2
276,-69.39409,-221.90752,50.0,0.0002563102000282,-0.00023912986663,0.0001808023877035,0.0008238250169615,6.505280046972463e-05,0.0002673111362,-3.867748881453792e-05,0.000293036223651,14
277,286.13044,2.01302,50.0,0.0003064455679301,4.556749344285699e-05,0.000628112824822,0.0002624514770063,0.0019455186507454,0.0002163358712772,4.727409053023763e-05,0.0008516467833324,8
278,321.08401,166.47073,50.0,0.0002063181523436,0.0001801395128354,0.0011366722711308,-9.324316781220634e-05,0.0039911555161759,0.0001694065600897,5.647448061371383e-05,0.0009038421255537,8
279,-288.32115,-268.72189,50.0,0.0008911944667865,4.953101703138988e-05,0.0001371135867564,0.0035422394023865,-8.867903739662964e-05,0.0007188036668603,0.0005724763215083,0.0001464764310803,13
280,345.18825,-128.82451,50.0,0.0001866109886065,3.177272802211715e-05,0.0007048010445712,0.0005029629051127,-0.000792259030399,0.000177755109999,0.0001058768393389,0.0016563834369741,12
281,11.07812,-27.88271,50.0,0.0003251306154922,-0.0004944847518376,0.0002443973439766,0.000747240044324,-0.0001612299037848,0.0002604410412267,-0.000558387058066,0.0003438777923119,11
282,188.17667,-38.77665,50.0,0.0002830743713356,3.354850196099342e-05,0.0003641124576227,0.0006516217083689,-0.0007721531599471,0.0003679437855538,5.180644011447022e-05,0.0003745775683476,12
283,-289.89734,303.95654,50.0,-0.0005099554912835,0.0009250898216686,-0.0001562190882637,-0.0024119486680897,0.0004591927530416,0.0006867065934412,5.499072585288592e-05,0.0001615702766076,1
284,242.127,-194.98051,50.0,0.0002543657740424,2.988904554360732e-05,0.0005271072427892,0.0005323313993643,-0.0014634325854184,0.0001708922229025,0.000234615941136,0.0002080126948589,16
285,65.31741,345.60633,50.0,-6.087812377683813e-05,0.002908691829284,-0.0003640265885796,1.4112409676544644e-05,0.0005037088341048,0.0001118675588781,-0.0002388252037398,0.0001860824189026,3
286,281.52749,207.28512,50.0,0.0002830182834849,0.0002607801237632,0.0005555071275232,-5.261252815706612e-05,0.0031301759402669,0.0001640463254987,4.786562911104527e-05,0.0008368315113845,4
287,335.3295,103.3966,50.0,0.000249385490305,8.31280650280861e-05,0.0012596842664981,-0.0001315758104557,0.0046829566652431,0.0001619845512554,3.8092777708205934e-05,0.0009451297341382,8
288,51.96326,-258.64148,50.0,0.0002554971941329,-0.0002892006165946,0.0002409856313589,0.0004978221930753,-0.0001393743075235,9.120823966788124e-05,-0.0001269320100748,0.0002110325816985,15
289,219.75698,-148.41413,50.0,0.0002769114753653,2.213233567287249e-05,0.000446889528988,0.0005830977378527,-0.0008844912967436,0.0002397218302259,0.0001226553411495,0.0002776041682753,12
290,40.93361,-141.24294,50.0,0.000179828629003,-0.0003005202911366,0.000257591827239,0.0005018839734223,2.3200485270661648e-05,0.0002851875533833,-0.0004078644885751,0.0003554012860554,11
291,-290.62914,231.59053,50.0,0.000346368751395,0.0003604477036675,6.948653964130147e-05,-0.0023016342826113,0.0004943221509759,0.0006746444665112,4.541100047313343e-05,0.0002124541820192,1
292,-184.09889,276.87417,50.0,-0.0001084152417869,0.0004901631091059,-2.957272801277996e-05,-0.0009721688993997,0.0004002543782425,0.0004041945208069,5.613741247642278e-06,0.0002116901804457,1
293,289.59691,347.43536,50.0,-3.734173344393052e-05,0.0013053820488245,-0.0010264595199958,-5.681172387332171e-05,0.0035084611088982,6.777118326454255e-05,5.497411243533465e-05,0.0008462209761592,4
294,266.35202,268.92305,50.0,0.000172243061673,0.0005489399965323,0.000479639283176,-7.229825456700293e-05,0.0030745953584523,0.0001271475910254,5.2734025222654525e-05,0.0008203186310423,4
295,-24.461,96.9985,50.0,0.0003610326523012,-0.0005481996478642,0.0003036578706492,-5.410787163763253e-05,0.000641391582139,0.0002441627365571,-0.0003856208471394,0.0002637636070693,6
296,-64.16328,316.72988,50.0,1.1772740780784975e-05,0.0004727206403942,-0.0001726192830361,-0.0001619292857166,0.0003519397616145,0.0001576533608603,-0.0002619004833811,0.0001923830463095,2
297,-66.98157,-216.20387,50.0,0.0002584349710901,-0.0002362778016641,0.0001829292201335,0.0007981975380877,9.750190729226892e-05,0.0002872121089167,-7.274730498480895e-05,0.000309863563425,14
298,-273.50965,196.5557,50.0,0.000252664439389,0.0002465442516968,0.0001476466440818,-0.0019326513678,0.000508609758441,0.0006338807231234,4.174372208946018e-05,0.0002250883432925,1
299,17.35766,-298.59263,50.0,0.0002309699481154,-0.0003776655552085,0.0001724322080284,0.0004681581966213,-7.641812260768968e-05,-8.293080747988013e-05,-0.0009794361418372,0.0001219908661241,15
300,-246.75978,169.63186,50.0,0.0003376043627399,0.0001728922472078,0.0001949615635455,-0.0014010049338,0.0005676135169032,0.0005369167980126,2.966580348601693e-05,0.0002545898941894,5
301,-51.98212,102.03957,50.0,0.0003571018480306,-0.0003216676484059,0.0002917778742555,-5.933747960495638e-05,0.0005492917741293,0.0002278718690076,-0.0002731322684386,0.00021939230621,6
302,-11.12962,47.63705,50.0,0.0003706727865391,-0.0005730449729639,0.0002686265352952,-0.0001916902869106,0.0008146696841169,0.000253811842184,-0.0004755404989856,0.0002944751632237,6
303,-144.83485,138.70126,50.0,0.0002521762223753,7.215648103460926e-05,0.0002713117845198,-0.0004057041205767,0.0005774511746585,0.00032508885656,-4.899076252714381e-05,0.0003287285208051,6
304,28.53066,-313.32335,50.0,0.0001989680852632,-0.0003609651205923,0.0001479314354986,0.0004055619732811,-7.46397585485015e-05,-0.0001748307570732,-0.0002910948219581,4.9388042043749154e-05,15
305,242.74635,144.32162,50.0,0.0003057308246183,0.0001309820538532,0.000388343023972,-1.45475945268524e-05,0.0020278815961075,0.0001930949283768,3.3009351969149906e-05,0.0006814072423482,8
306,-3.80978,285.18007,50.0,0.0001717040768178,-0.0017837547594225,1.117744876164824e-05,-2.6884042952233752e-05,0.0005207109448872,0.0001639831543715,-0.0004041508299465,0.0002400885073462,2
307,-105.38673,37.85205,50.0,0.000374695989345,-0.0001096761819601,0.0002895803500899,-0.0003937195196127,0.0006137673670713,0.0002613442847337,-0.0001004666667872,0.0002587841724488,6
308,119.12016,-253.29381,50.0,0.0002465854604229,-0.0001083052646847,0.0003205359260417,0.0004617123561102,-0.0004000563696371,9.580231444085564e-05,0.0002344763327494,0.0001695741365408,15
309,-275.94121,89.73908,50.0,0.0006581893908615,0.0001097162743726,0.000295977171144,-0.0014546552292198,0.0006769812752805,0.0005988890116705,3.995498373915621e-05,0.0003024041797317,5
310,-130.56986,-208.85103,50.0,0.0003794030387797,-7.92510823016487e-05,0.0001913998734625,0.0011657943350508,6.32479809900275e-05,0.0003214960358112,0.0001403085407638,0.0003125704306025,14
311,82.64576,342.30298,50.0,-4.335766004001957e-05,0.0020480171210588,-0.0003881018746573,1.8031671682477055e-06,0.0005626844657478,0.0001028532081002,-0.0001865329533455,0.0001988532120496,3
312,-75.22678,-242.64888,50.0,0.000259220201718,-0.0002164115178491,0.000194457237976,0.0008356553349435,5.950815880033971e-05,0.0002411980976419,3.0556071959974055e-05,0.0002747429159831,14
313,-110.54124,131.9735,50.0,0.0002733599565419,-6.978939745747058e-06,0.0002764088518582,-0.000213368500053,0.0005278641416403,0.0002793370733575,-0.0001119309964449,0.0002502360212864,6
314,198.93211,288.96286,50.0,0.0001484327236709,0.0006143170303136,8.50711306889689e-05,1.1199904729517492e-05,0.0018618003394073,0.0001387864334839,2.907365644816317e-05,0.0005202569219435,4
315,335.91172,222.1526,50.0,0.0001702474020203,0.0002996690331743,0.0020906543714282,-0.0001197864085302,0.0034212955255942,0.0001286584967439,2.9088430999559945e-05,0.0008027200939512,4
316,49.45969,43.35005,50.0,0.0003536949835854,-0.0003461137407695,0.0002723453744875,-2.9559043955155185e-05,0.0009660798685303,0.0002516059930827,-0.0003281146329459,0.0003302821704047,7
317,-337.006,-315.46327,50.0,0.0008131380472636,4.430523274652701e-05,9.004681586206154e-05,0.0032942527202803,-7.919243299924422e-05,0.003393661446859,0.0011068089234114,-3.70258647166374e-06,13
318,-310.60313,333.02524,50.0,-0.0008307539557427,0.0013216354733818,-0.0001981816923008,-0.002275300851178,0.00030615361284,0.0007002631800674,5.119884241215763e-05,0.0001121918620507,1
319,213.38093,52.10853,50.0,0.0002536395815264,7.985729746485512e-05,0.0003719782245474,2.1249789222879743e-05,0.001532950913568,0.0002476924341319,2.8145421930225207e-05,0.0005323181403619,8
320,-62.05465,268.84784,50.0,0.0001817039281355,1.963738437779139e-05,6.537024251619653e-05,-0.0001818764149994,0.0004752320435964,0.0002289732315118,-0.0002747061127153,0.000244921401682,2
321,-114.86589,-261.13667,50.0,0.00029562202081,-0.0001100589877128,0.0001637453905463,0.0009757781262246,5.725855762056252e-05,0.000188049963559,0.0002583677136397,0.0002288681954947,14
322,153.78125,61.92611,50.0,0.0003617809972462,1.734796185012455e-05,0.0003117062057246,7.64781802724627e-05,0.0010759432869549,0.0003474185845548,-1.2342838071496086e-05,0.0004174245178822,7
323,-46.69267,-180.97789,50.0,0.0002202267503938,-0.0002853133908318,0.000237974335778,0.0006897484616275,0.0001582073332681,0.0003209143199132,-0.0003260486956922,0.0003452358114495,14
324,-250.00214,63.03202,50.0,0.0005188186108675,0.0001001848014186,0.0003339768331743,-0.0009823435721711,0.0007322178166493,0.0005177862884497,3.923960859054566e-05,0.0003227544132566,5
325,102.45707,-193.31464,50.0,0.0003014578018851,-0.000139208969903,0.00031906104892,0.0005083078603177,-0.0003141831875325,0.0002306553544742,5.594059729250784e-05,0.0002271265017062,15
326,-45.47726,240.38301,50.0,0.000239765204668,-0.000249683345862,0.0001661915799154,-9.658252714877204e-05,0.0005180512715898,0.0002865371044549,-0.0003072024436878,0.0002743173384767,2
327,292.95347,173.10148,50.0,0.0002457732547885,0.0001921688067845,0.000680074056652,-7.186392713192889e-05,0.0033103219990787,0.0001695439982466,3.973037268676176e-05,0.0008752739943435,8
328,5.09743,28.72347,50.0,0.0003478985401813,-0.0005710362774524,0.0002691123919034,-9.544462623688958e-05,0.0008186449530655,0.0002587403763327,-0.0005084606764158,0.0003109991320743,7
329,167.85443,1.20092,50.0,0.0002569457570502,2.9142783232727545e-05,0.0003346410101366,0.0003731790005533,0.0004607687045698,0.0003825699438042,2.6643037978960277e-05,0.0004078592609944,7
330,10.96913,20.90234,50.0,0.0003452717549539,-0.0005582170663856,0.000270272409624,1.188817312586482e-06,0.0007448514559613,0.0002421341218943,-0.0005143779283815,0.0003471331636389,7
331,131.57209,30.07065,50.0,0.0003386294125409,-3.6352116293169065e-05,0.00030705679263,0.000170084718186,0.0012633292756228,0.0003528425931907,-3.328227479542872e-05,0.0003890045151246,7
332,-277.09465,-127.63271,50.0,0.0008026857337293,4.270225771129097e-05,0.0002023091829669,0.0025948882898728,-0.0001112823568106,0.0005302801365899,0.0001329103111453,0.0002487328991625,9
333,-98.94892,-321.65551,50.0,0.0002482037704541,-0.0001555753302815,0.0001070422433291,0.0007705923697493,2.448785363925836e-05,-0.0003057331365605,0.0008234102912425,5.192484905748954e-05,14
334,-328.80308,-203.78223,50.0,0.0008719275161529,3.4805627380930643e-05,0.0001344563700227,0.0038247570750401,-0.0001238699097096,0.0015644054538697,0.0002513417936414,0.000199375259093,13
335,-65.19999,42.94998,50.0,0.000373933196099,-0.0002621475671092,0.0002741686295051,-0.0002693627009131,0.0006794280450233,0.0002581851149842,-0.0002505371858956,0.0002788910597023,6
336,36.5244,160.23224,50.0,0.0003649063522142,-0.0004645665531772,0.00029622456481,0.0001818027211834,0.0006480009281514,0.0003103954053401,-0.0003125727861101,0.0002403056107832,7
337,-110.03818,-168.86661,50.0,0.0003827528058357,-0.0001199633982293,0.000194381439196,0.0010252564935416,9.22651425057075e-05,0.0003416576734118,4.790375587605361e-05,0.0003668664565576,10
338,70.54696,120.58227,50.0,0.0003995927326199,-0.0001884960798463,0.0002784041238727,0.0001712086848034,0.0007580620576969,0.0003480210388055,-0.0002058074536729,0.0003023064258332,7
339,-301.61848,335.3737,50.0,-0.0012063095066441,0.0012834794328744,-0.0001754330261359,-0.0023957193749808,0.0003067687743311,0.0006946614997824,6.329428287604082e-05,0.0001088262388403,1
340,265.05603,-57.9641,50.0,0.0003191286143935,4.522243771351011e-05,0.0005642479344967,0.0007242970144206,-0.0012066444931158,0.0002760935384638,8.490988894939395e-05,0.0006292206727854,12
341,149.46185,284.83962,50.0,0.0001776408472191,0.0004629598262789,9.96307378319225e-05,2.626076656684085e-05,0.0012465158371362,0.0001325539141606,-3.912716599636576e-05,0.000343399338691,3
342,118.27063,-153.92559,50.0,0.0003079488265931,-0.0001004300871654,0.0003007450620208,0.0005636817706079,-0.0003146599837171,0.0002537032812411,3.960835623749038e-05,0.0002514187724096,11
343,-202.59375,47.53556,50.0,0.0003892974471624,7.583263348972413e-05,0.0003845477974556,-0.0007085770094903,0.0006661626250146,0.0003906722979113,2.614479814394569e-05,0.0002968523710245,5
344,166.28017,26.76446,50.0,0.0002874623062903,2.4200943968296933e-05,0.0003356613509773,0.00016219709294,0.0015759125424715,0.0003763183410685,1.546552467835022e-05,0.0004137352035761,7
345,297.22498,256.07211,50.0,0.0001898246154772,0.0004871419270865,0.0008303348021815,-9.594545848654618e-05,0.0036755880229599,0.0001347574788385,4.468636992671168e-05,0.0008970449716831,4
346,148.83874,-37.11173,50.0,0.0002100110232917,-6.901902151812959e-06,0.0002928937469598,0.0005797198630812,-0.0005872917843968,0.0003202046002734,-1.05106209867956e-05,0.0003669403288405,11
347,-85.01926,-7.66461,50.0,0.0003577197800779,-0.0001754813291068,0.000270601209808,0.000671835604043,0.0002550262418838,0.0002681239951134,-0.0001751718352223,0.0003386212162476,10
348,219.85757,-338.84101,50.0,0.0001363290314698,6.005218783422415e-05,0.0004332207439011,0.0003680282120468,-0.0014087227320884,-0.0001576581702666,0.001387100819483,-0.0008369261311087,16
349,-145.14391,-340.35283,50.0,0.0002989995881195,-3.264186237685617e-05,9.286852805963224e-05,0.0010098495131692,-6.62546188106358e-05,-0.0005860441837144,0.001650962872723,-1.1227003496897715e-05,14
350,242.07484,-334.87292,50.0,0.0001321845463992,6.48526483793893e-05,0.0005292961852693,0.0003797126642918,-0.0017873008365329,-0.0001639240437819,0.0012625378938277,-0.000882297570116,16
351,-163.84193,319.85589,50.0,-0.0001810513166777,0.0009577635623414,-0.0001590608306768,-0.0007688039753748,0.0003627006068161,0.0003122372299613,-9.312211506039774e-06,0.0001726404902529,2
352,149.68471,-204.09576,50.0,0.0002660672482908,-4.1503321294808256e-05,0.0003307877435245,0.0005070765744689,-0.0005614360278574,0.0001971801322926,0.0001661120238261,0.0001711697155493,15
353,274.53379,-58.35183,50.0,0.0003059911631723,5.169984003420009e-05,0.0006073184903096,0.000681490482068,-0.0013509554558444,0.000265821308909,7.944232985213956e-05,0.0007015066852171,12
354,253.43821,-207.56181,50.0,0.000255922630803,4.690112181186607e-05,0.000569421799405,0.0005336126409308,-0.0016729203683058,0.000153233556627,0.0002735350148692,6.341277691258427e-05,16
355,-197.56641,-322.82287,50.0,0.0004776303963936,4.53812839762114e-05,0.000103331567776,0.0017173700532931,-8.106484317371718e-05,-0.0004241085640187,0.0010459357550973,4.5055980585412295e-05,13
356,283.33874,313.9051,50.0,2.9569004075691225e-05,0.0010407004046116,0.000333558605999,-0.0001177944215563,0.0035599985127626,8.791744759052654e-05,5.7419238321014765e-05,0.0008989537631319,4
357,77.74364,319.58562,50.0,5.760548651328379e-05,0.0006563494679573,-0.0002850255272503,2.6169817849263783e-05,0.000654832811241,0.0001150293300933,-0.0002180021363531,0.0002410660467546,3
358,-331.61503,175.72664,50.0,0.0017594719612263,0.0001803264544332,0.0001797065376388,-0.0020832579516332,0.0005359816027696,0.0006942304729945,3.1012707258134186e-05,0.0002062893313692,1
359,205.59873,-6.4241,50.0,0.0002764439704552,4.9459327418388336e-05,0.0003805544741075,0.0004364505936919,-0.0005927776200504,0.0003578094091071,4.989175232469808e-05,0.0004476565081936,12
360,11.96181,-101.99314,50.0,0.0002709258048678,-0.0004060578993513,0.0002352285988346,0.0006215472274037,-2.157861199825949e-05,0.0002848340240396,-0.0006706120225822,0.0003704325947643,11
361,140.12173,-308.7262,50.0,0.0002018370150122,-4.852754195547353e-05,0.0002719716392513,0.000341004366023,-0.0005723046896537,-0.0001284886014532,0.0006900915344182,-4.186893106321292e-05,15
362,-70.06971,-307.31232,50.0,0.0002408208236345,-0.0002442008225649,0.0001321340812135,0.0006726572859339,1.7508930161955186e-05,-0.000160764795337,0.0003382559665101,9.92742813746557e-05,14
363,287.26599,-54.44506,50.0,0.0002824276097652,4.673141708795076e-05,0.0006498638968527,0.000633851505593,-0.0016606696619027,0.0002287346719357,8.714413813790074e-05,0.0008288504654358,12
364,-176.61428,-156.06205,50.0,0.0005119246585996,-4.6782422951170025e-06,0.0002031883542813,0.0013629648845669,5.0453538062794894e-05,0.0003687514774551,0.0001257344884587,0.0003647074634815,9
365,222.33863,-292.38124,50.0,0.0001918122273748,3.935801897393541e-05,0.0004634863410016,0.0004312769771902,-0.0014756928909033,-7.719291028685295e-05,0.0006821150909969,-0.000178108794035,16
366,-310.18109,-121.63712,50.0,0.0009516300090513,3.8661784905389634e-05,0.0001932401054803,0.0037275835253883,-0.0001251206483279,0.0008728117325544,0.0001162636590266,0.000251309204909,9
367,-225.38364,331.24395,50.0,-0.0006518419028443,0.0012266687592652,-0.0001597794944669,-0.0015020089601318,0.0003949138288306,0.0004607653481328,5.639005380470231e-05,0.00013474524383,1
368,-77.40055,88.46367,50.0,0.0003368548269247,-0.0001759994042343,0.0002968245800929,-0.0001301771401222,0.0005713820935544,0.0002669177077693,-0.0001861607226871,0.0002007713626153,6
369,342.02245,-185.79868,50.0,0.0001821717782704,3.5199969640948466e-05,0.0006541080969897,0.0005085886829578,-0.0013073785302437,0.0001313977776261,0.0001804173766637,0.0020824202159905,16
370,-118.07303,-159.66538,50.0,0.0003947226944394,-0.0001049598132566,0.00022518443301,0.0010391497315155,9.927571812400816e-05,0.0003556924739033,5.0958464050033455e-05,0.0003728805107501,10
371,233.22522,-229.30183,50.0,0.0002521380891852,3.5319481593494865e-05,0.00051412174158,0.0005129410363199,-0.0014625567026947,0.0001038394321434,0.0003315646514414,-5.210737837663923e-05,16
372,263.77646,291.36183,50.0,0.0001095525488203,0.0007360307904394,0.0003969487404971,-5.55581820433422e-05,0.003069839958494,0.0001231494290578,5.37761109210853e-05,0.0008442956792594,4
373,27.55202,6.5528,50.0,0.00032472953469,-0.000468757754439,0.0002774689999107,0.0002686476736833,0.0004938292691086,0.0002347740118427,-0.0004684561167649,0.0003210493384427,7
374,-59.28223,114.69169,50.0,0.0003432823530269,-0.0002654927313146,0.0002891143169916,-3.689157310626898e-05,0.0005517596989468,0.000241327609001,-0.0002515850193761,0.0002073240045722,6
375,133.47124,-15.0061,50.0,0.0002663806375212,-4.0872453183665146e-05,0.0002868496372478,0.000467583913468,-0.0003912819676618,0.0003087170422264,-2.749055907399152e-05,0.0003761630911592,11
376,58.55036,119.96597,50.0,0.0003877624000269,-0.0002534295261234,0.0002806892965295,0.000146239453343,0.000723964949265,0.0003516898943787,-0.0002606811422723,0.000298184157108,7
377,209.10767,-107.55099,50.0,0.0003128881442896,1.635185164332434e-05,0.0004200712673228,0.000652022426816,-0.0006500011989739,0.0002813447223877,9.831152473065728e-05,0.000331382459326,12
378,308.47345,-100.00523,50.0,0.0002582629403942,4.391860610439512e-05,0.0007537820593747,0.0006388955469786,-0.0025629059933459,0.000223260510174,0.0001056858939594,0.0011338518503441,12
379,113.68835,95.92907,50.0,0.0003925759352772,-4.986081722829083e-05,0.0002890183866785,0.0001379081754432,0.0008472798732273,0.0003362683816868,-7.235705987286815e-05,0.0003707067332932,7
380,121.34036,280.37475,50.0,0.0001942668073337,0.0003646100160399,5.938673577597624e-05,4.065538367141608e-05,0.0010099676218465,0.0001391675945895,-0.0001017917337415,0.0002854695265506,3
381,206.06325,-59.50445,50.0,0.0003293705510045,2.686600949571053e-05,0.0004075715559739,0.0006951235714658,-0.0006226733466511,0.000356890162928,7.845076716972013e-05,0.0003835597897731,12
382,211.24345,182.67114,50.0,0.0003508238691322,0.0001799788591763,0.0003095214406979,1.8990640411599083e-05,0.0017345262299403,0.0001917367312559,1.4392705436488613e-05,0.0005961640400096,4
383,-12.68344,324.36283,50.0,4.039629593508289e-06,-0.0010830168021918,-0.0002283691510601,-6.051416319207614e-05,0.0003914925635123,0.0001330672573224,-0.0003723625010332,0.0001778304672377,2
384,165.60798,189.78136,50.0,0.0003388848353041,0.0001651164423786,0.0003328983993801,4.163520551744424e-05,0.001348968107689,0.0002034599635675,-3.724861009029501e-05,0.0004760581314648,3
385,-83.94937,209.63716,50.0,0.0002311427567464,2.4249674456275007e-05,0.0002236694729027,-0.0002236349856702,0.0004986487834512,0.0003193346843341,-0.0001915720651009,0.0002943072608032,2
386,-198.25599,-74.65638,50.0,0.0005110612134163,2.348527151888589e-05,0.0002387238297446,0.001310752250171,-1.3895943685019168e-05,0.0003578419411043,7.419399623924614e-05,0.0003127415516201,9
387,-61.10401,-297.03444,50.0,0.0002443791266778,-0.0002795268854356,0.0001429968281943,0.0006686480653012,3.501944111065385e-05,-6.755581105147415e-05,0.0001700278576665,0.0001410276824487,14
388,-334.86403,-253.04352,50.0,0.0008174212903317,3.12747395854562e-05,0.0001193715028011,0.003374812316838,-0.0001464128319077,0.0024199897049657,0.0004489081174084,0.0001437884883524,13
389,-21.65171,-204.64855,50.0,0.0002181486197625,-0.0003484860382355,0.0002351280688257,0.00061556284006,0.0001173788252577,0.0002820424184273,-0.0007233353934073,0.00031472316317,14
390,-121.42741,307.05077,50.0,-5.68289226937639e-06,0.0006033643918167,-0.0001270119530233,-0.0004393915024891,0.0003702023464458,0.0002329887271936,-9.34741936875134e-05,0.000182676939867,2
391,237.96873,-242.14074,50.0,0.0002172047740179,3.539488608684363e-05,0.0005260637485875,0.0004812939172265,-0.001593326492001,5.591097318006403e-05,0.0003849624263521,-9.688524507231324e-05,16
392,11.86058,289.34244,50.0,0.0001611213962385,-0.0013358984168098,-2.8155703878403728e-05,-1.4327559597249629e-06,0.0005539410908261,0.0001579587743362,-0.0003919658726838,0.0002368655921956,3
393,-248.29654,90.20262,50.0,0.0004713916598301,0.000113002191057,0.0003384673944394,-0.0009660415206286,0.0007178006415012,0.0005157772004687,4.003513362654533e-05,0.0003110634791197,5
394,-137.79138,321.23648,50.0,-0.0001406358041282,0.0009311108494543,-0.0001588667727602,-0.0005586644285263,0.0003527994693485,0.0002523688765611,-5.644417488751641e-05,0.0001779427581992,2
395,-321.32454,-239.13472,50.0,0.000863567550328,3.4068308489277715e-05,0.0001273227912081,0.0037221808277616,-8.976751181225689e-05,0.0014077410798467,0.0003746310656857,0.0001848977590279,13
